==PROF== Connected to process 2290 (/usr/bin/python3.10)
[TensorRT-LLM] TensorRT-LLM version: 0.14.0
[TensorRT-LLM][INFO] Engine version 0.14.0 found in the config file, assuming engine(s) built by new builder API.
[TensorRT-LLM][INFO] MPI size: 1, MPI local size: 1, rank: 0
[TensorRT-LLM][INFO] Engine version 0.14.0 found in the config file, assuming engine(s) built by new builder API.
[TensorRT-LLM][INFO] Refreshed the MPI local session
[TensorRT-LLM][INFO] MPI size: 1, MPI local size: 1, rank: 0
[TensorRT-LLM][INFO] Rank 0 is using GPU 0
[TensorRT-LLM][INFO] TRTGptModel maxNumSequences: 64
[TensorRT-LLM][INFO] TRTGptModel maxBatchSize: 64
[TensorRT-LLM][INFO] TRTGptModel maxBeamWidth: 1
[TensorRT-LLM][INFO] TRTGptModel maxSequenceLen: 8192
[TensorRT-LLM][INFO] TRTGptModel maxDraftLen: 0
[TensorRT-LLM][INFO] TRTGptModel mMaxAttentionWindowSize: (8192) * 24
[TensorRT-LLM][INFO] TRTGptModel enableTrtOverlap: 0
[TensorRT-LLM][INFO] TRTGptModel normalizeLogProbs: 1
[TensorRT-LLM][INFO] TRTGptModel maxNumTokens: 8192
[TensorRT-LLM][INFO] TRTGptModel maxInputLen: 8191 = min(maxSequenceLen - 1, maxNumTokens) since context FMHA and usePackedInput are enabled
[TensorRT-LLM][INFO] TRTGptModel If model type is encoder, maxInputLen would be reset in trtEncoderModel to maxInputLen: min(maxSequenceLen, maxNumTokens).
[TensorRT-LLM][INFO] Capacity Scheduler Policy: GUARANTEED_NO_EVICT
[TensorRT-LLM][INFO] Context Chunking Scheduler Policy: None
[TensorRT-LLM][INFO] Loaded engine size: 709 MiB
[TensorRT-LLM][INFO] [MemUsageChange] Allocated 256.20 MiB for execution context memory.
[TensorRT-LLM][INFO] [MemUsageChange] TensorRT-managed allocation in IExecutionContext creation: CPU +0, GPU +0, now: CPU 0, GPU 703 (MiB)
[TensorRT-LLM][INFO] [MemUsageChange] Allocated 30.58 MB GPU memory for runtime buffers.
[TensorRT-LLM][INFO] [MemUsageChange] Allocated 103.75 MB GPU memory for decoder.
[TensorRT-LLM][INFO] Memory usage when calculating max tokens in paged kv cache: total: 22.03 GiB, available: 3.21 GiB
[TensorRT-LLM][INFO] Number of blocks in KV cache primary pool: 2633
[TensorRT-LLM][INFO] Number of blocks in KV cache secondary pool: 0, onboard blocks to primary memory before reuse: true
[TensorRT-LLM][INFO] Max KV cache pages per sequence: 128
[TensorRT-LLM][INFO] Number of tokens per block: 64.
[TensorRT-LLM][INFO] [MemUsageChange] Allocated 0.96 GiB for max tokens in paged KV cache (168512).
[TensorRT-LLM][INFO] Enable MPI KV cache transport.
[TensorRT-LLM][INFO] Refreshed the MPI local session
[decode_probe] engine=engines/qwen2.5-0.5b-int4awq  steps=16  total=267528.1ms  ITL=16720.508 ms/token  (0.1 tok/s, batch=1)
==PROF== Disconnected from process 2290
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"44","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","52.61"
"44","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","16384"
"44","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","18.44"
"45","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","2572928"
"45","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","51.66"
"45","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","16736"
"45","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","18.04"
"46","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","2630912"
"46","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","42.26"
"46","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","20864"
"46","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","11.76"
"47","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 1, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 36, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","630656"
"47","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 1, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 36, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","19.74"
"47","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 1, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 36, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","10752"
"47","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 1, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 36, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","6.57"
"48","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","492416"
"48","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","17.27"
"48","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","9600"
"48","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","5.46"
"49","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","2577664"
"49","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","52.97"
"49","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","16352"
"49","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","18.49"
"50","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","2577408"
"50","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","53.51"
"50","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","16192"
"50","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","18.50"
"51","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","2628864"
"51","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","42.11"
"51","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","20992"
"51","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","11.69"
"52","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 1, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 36, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","629120"
"52","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 1, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 36, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","19.10"
"52","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 1, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 36, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","11072"
"52","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 1, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 36, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","6.32"
"53","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","490496"
"53","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","17.61"
"53","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","9408"
"53","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","5.61"
"54","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","2571648"
"54","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","51.80"
"54","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","16672"
"54","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","18.12"
"55","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","2575616"
"55","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","53.47"
"55","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","16160"
"55","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 152, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","18.51"
"56","2290","python3.10","127.0.0.1","void tensorrt_llm::kernel<tensorrt_llm::KernelDetails<tensorrt_llm::FP16DetailsA, tensorrt_llm::Int4DetailsW, tensorrt_llm::ColumnMajorInterleaved, 1, 64>, 1, 8, 128, 128, 1, 0, 0, 0, __half>(T10 *, T10 *, unsigned char *, T10 *, T10 *, T10 *, T10 *, float, int, int, int)","1","13","(128, 1, 1)","(1, 28, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","2632576"
